,id_limpio,title,author,subjects,genre_1
471,53867,LIRA PÓSTUMA: OBRAS COMPLETAS VOL. XXI,"DARÍO, RUBÉN",{'Nicaraguan poetry'},POETRY
472,68015,AMORES: ELEGÍAS AMATORIAS,OVID,"{'Love poetry, Latin -- Translations into Spanish'}",POETRY
473,68131,OBRAS,"VEGA, GARCILASO DE LA","{'Spanish poetry -- Classical period, 1500-1700'}",POETRY
474,70984,EN LAS ORILLAS DEL SAR,"CASTRO, ROSALÍA DE",{'Spanish poetry -- 19th century'},POETRY
475,18600,MI ULTIMO ADIÓS,"RIZAL, JOSÉ",{'Poetry'},POETRY
476,46201,"ORLANDO FURIOSO, TOMO I","ARIOSTO, LODOVICO",{'Roland (Legendary character) -- Romances'},POETRY
477,51569,POEMA DEL OTOÑO Y OTROS POEMAS: OBRAS COMPLETAS VOL. XI,"DARÍO, RUBÉN",{'Nicaraguan poetry'},POETRY
478,55480,"GRANADA, POEMA ORIENTAL, PRECEDIDO DE LA LEYENDA DE AL-HAMAR, TOMO 1","ZORRILLA, JOSÉ",{'Granada (Spain) -- History -- Poetry'},POETRY
479,63823,NUEVAS POESÍAS Y EVANGÉLICAS: CON UN ESTUDIO DEL DR. ALFREDO PALACIOS,ALMAFUERTE,"{'Argentine poetry', 'Argentine literature'}",POETRY
480,49333,COPLAS POR LA MUERTE DE SU PADRE,"MANRIQUE, JORGE",{'Bereavement -- Poetry'},POETRY
481,57303,LA DIVINA COMEDIA,DANTE ALIGHIERI,"{'Dante Alighieri, 1265-1321 -- Adaptations', 'Epic poetry, Italian -- Adaptations'}",POETRY
482,45180,POETAS DE COLOR,"CALCAGNO, FRANCISCO","{'Poets, Cuban', 'Authors, Black -- Cuba'}",POETRY
483,58221,LA ODISEA,HOMER,"{'Odysseus, King of Ithaca (Mythological character)', 'Epic poetry, Greek -- Translations into Spanish'}",POETRY
484,49063,"ORLANDO FURIOSO, TOMO II","ARIOSTO, LODOVICO",{'Roland (Legendary character) -- Romances'},POETRY
485,67092,EL PARAÍSO PERDIDO,"MILTON, JOHN","{'Milton, John, 1608-1674', 'Milton, John, 1608-1674 -- Adaptations'}",POETRY
486,57648,ROMANCERO SELECTO DEL CID,ANONYMOUS,"{'Ballads, Spanish', 'Cid, approximately 1043-1099 -- Romances'}",POETRY
487,66338,METAMORFÓSEOS O TRANSFORMACIONES (2 DE 4),OVID,"{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY
488,15066,LA VUELTA DE MARTÍN FIERRO,"HERNÁNDEZ, JOSÉ",{'Gauchos -- Poetry'},POETRY
489,16625,CLÁSICOS CASTELLANOS: LIBRO DE BUEN AMOR,"RUIZ, JUAN",{'Spanish poetry -- To 1500'},POETRY
490,16201,PARNASO FILIPINO: ANTOLOGÍA DE POETAS DEL ARCHIPELAGO MAGELLANICO,"MARTÍN DE LA CÁMARA, EDUARDO","{'Philippines -- Biography', 'Philippine poetry (Spanish)'}",POETRY
491,67197,ENEIDA; V. 2 DE 2,VIRGIL,"{'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into Spanish'}",POETRY
492,50341,"CANTOS DE VIDA Y ESPERANZA, LOS CISNES Y OTROS POEMAS.: OBRAS COMPLETAS VOL. VII","DARÍO, RUBÉN",{'Nicaraguan poetry'},POETRY
493,64775,LOS LUSÍADAS: POEMA ÉPICO EN DIEZ CANTOS,"CAMÕES, LUÍS DE","{'Explorers -- Portugal -- Poetry', 'Epic poetry, Portuguese -- Translations into Spanish', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into Spanish', 'Portugal -- Colonies -- Asia -- Poetry', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry'}",POETRY
494,51458,"CANTO A LA ARGENTINA, ODA A MITRE Y OTROS POEMAS: OBRAS COMPLETAS VOL. IX","DARÍO, RUBÉN",{'Nicaraguan poetry'},POETRY
495,56451,"EL PAYADOR, VOL. I: HIJO DE LA PAMPA","LUGONES, LEOPOLDO","{'Hernández, José, 1834-1886. Martín Fierro', 'Gauchos -- Argentina', 'Folk songs, Spanish -- Argentina -- History and criticism'}",POETRY
496,66337,METAMORFÓSEOS O TRANSFORMACIONES (1 DE 4),OVID,"{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY
497,57654,LA ILÍADA,HOMER,"{'Trojan War', 'Achilles (Mythological character)', 'Epic poetry, Greek -- Translations into Spanish'}",POETRY
498,23239,LA COPA DE VERLAINE,"CARRERE, EMILIO",{'Fiction'},POETRY
499,64058,FÁBULAS Y CUENTOS EN VERSO: SELECCIÓN,,"{'Fables, Spanish'}",POETRY
500,63378,EL CORAZÓN JUGLAR,"URBINA, LUIS G. (LUIS GONZAGA)",{'Mexican poetry'},POETRY
501,29497,FÁBULAS LITERARIAS,"IRIARTE, TOMÁS DE","{'Fables, Spanish'}",POETRY
502,68525,POESÍAS COMPLETAS,"MACHADO, ANTONIO",{'Spanish poetry'},POETRY
503,66340,METAMORFÓSEOS O TRANSFORMACIONES (4 DE 4),OVID,"{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY
504,9980,PLATERO Y YO,"JIMÉNEZ, JUAN RAMÓN","{'Authors -- Fiction', 'Donkeys -- Fiction', 'Andalusia (Spain) -- Social life and customs -- Fiction'}",POETRY
505,55206,FÁBULAS,"SAMANIEGO, FÉLIX MARÍA","{'Spanish poetry', 'Fables, Spanish'}",POETRY
506,65880,LAS CIEN MEJORES POESÍAS (LÍ­RICAS) DE LA LENGUA CASTELLANA,,{'Spanish poetry'},POETRY
507,75703,LIBRO DE POEMAS,"GARCÍA LORCA, FEDERICO",{'Spanish poetry -- 20th century'},POETRY
508,61415,MÍSTICAS; POESÍAS,"ADLER, MARÍA RAQUEL",{'Argentine poetry'},POETRY
509,67961,EL ARTE DE AMAR,OVID,"{'Ovid, 43 B.C.-17 A.D. or 18 A.D. -- Translations into Spanish', 'Love poetry, Latin -- Translations into Spanish', 'Man-woman relationships -- Rome -- Poetry', 'Didactic poetry, Latin -- Translations into Spanish', 'Erotic poetry, Latin -- Translations into Spanish', 'Seduction -- Poetry'}",POETRY
510,35407,RIMAS,"MITRE, BARTOLOMÉ",{'Poetry'},POETRY
511,14765,EL GAUCHO MARTÍN FIERRO,"HERNÁNDEZ, JOSÉ",{'Gauchos -- Poetry'},POETRY
512,61508,ENEIDA; V.1 DE 2,VIRGIL,"{'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into Spanish'}",POETRY
513,16319,"IMPRESIONES, POESÍAS","CAMPO ARANA, JOSÉ",{'Poetry'},POETRY
514,58103,20 POEMAS PARA SER LEÍDOS EN EL TRANVÍA,"GIRONDO, OLIVERIO",{'Argentine poetry'},POETRY
515,51711,EL CANTO ERRANTE: OBRAS COMPLETAS VOL. XVI,"DARÍO, RUBÉN",{'Nicaraguan poetry'},POETRY
516,58275,"GRANADA, POEMA ORIENTAL, PRECEDIDO DE LA LEYENDA DE AL-HAMAR, TOMO 2","ZORRILLA, JOSÉ",{'Granada (Spain) -- History -- Poetry'},POETRY
517,72665,ROMANCERO GITANO,"GARCÍA LORCA, FEDERICO",{'Spanish poetry -- 20th century'},POETRY
518,25317,"LA ARGENTINA, O LA CONQUISTA DEL RIO DE LA PLATA. POEMA HISTÓRICO","BARCO CENTENERA, MARTÍN DEL","{'America -- Early accounts to 1600', 'America -- Discovery and exploration -- Spanish -- Poetry', 'Rio de la Plata Region (Argentina and Uruguay) -- History -- Poetry', 'Argentina -- History -- 1535-1617 -- Poetry'}",POETRY
519,25807,POEMAS,"POE, EDGAR ALLAN",{'American poetry -- Translations into Spanish'},POETRY
520,47650,PROSAS PROFANAS: OBRAS COMPLETAS VOL. II,"DARÍO, RUBÉN",{'Nicaraguan poetry'},POETRY
521,39209,PLATERO Y YO,"JIMÉNEZ, JUAN RAMÓN","{'Authors -- Fiction', 'Donkeys -- Fiction', 'Andalusia (Spain) -- Social life and customs -- Fiction'}",POETRY
522,66339,METAMORFÓSEOS O TRANSFORMACIONES (3 DE 4),OVID,"{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY
