,id_limpio,title,author,genre,subjects,genre_1,genre_2,genre_3
426,53590,"EL DONCEL DE DON ENRIQUE EL DOLIENTE, TOMO IV (DE 4): HISTORIA CABALLERESCA DEL SIGLO QUINCE","LARRA, MARIANO JOSÉ DE",FICTION / Historical,"{'Henry III, King of Castile and León, 1379-1406 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
427,67676,"OBRAS COMPLETAS DE FÍGARO, TOMO 1","LARRA, MARIANO JOSÉ DE",LITERARY COLLECTIONS / Essays,{'Spanish literature -- 19th century'},LITERARY COLLECTIONS,ESSAYS,LITERARY COLLECTIONS
428,68444,"OBRAS COMPLETAS DE FÍGARO, TOMO 2","LARRA, MARIANO JOSÉ DE",LITERARY COLLECTIONS / Essays,{'Spanish literature -- 19th century'},LITERARY COLLECTIONS,ESSAYS,LITERARY COLLECTIONS
429,29920,LA GLORIA DE DON RAMIRO: UNA VIDA EN TIEMPOS DE FELIPE SEGUNDO,"LARRETA, ENRIQUE",FICTION / Historical,"{'Spain -- History -- Philip II, 1556-1598 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
430,45945,ANTAÑO I OGAÑO: NOVELAS I CUENTOS DE LA VIDA HISPANO-AMERICANA,"LASTARRIA, JOSÉ VICTORINO",FICTION / Short Stories (single author),{'Chilean fiction'},FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
431,71275,"LA AMÉRICA, TOMO I","LASTARRIA, JOSÉ VICTORINO",HISTORY / Latin America,"{'America -- Politics and government', 'Europe -- Politics and government', 'Latin America -- History', 'Latin America -- Politics and government'}",HISTORY,LATIN AMERICA,HISTORY
432,63424,CUENTOS POPULARES EN CHILE,"LAVAL, RAMÓN A. (RAMÓN ARMINIO)",SOCIAL SCIENCE / Folklore & Mythology,"{'Folklore -- Chile', 'Tales -- Chile'}",SOCIAL SCIENCE,FOLKLORE & MYTHOLOGY,SOCIAL SCIENCE
433,69164,CUENTOS CHILENOS DE NUNCA ACABAR,"LAVAL, RAMÓN A. (RAMÓN ARMINIO)",FICTION / Short Stories (single author),"{'Folklore -- Chile', 'Folk literature, Chilean -- History and criticism', 'Tales -- Chile', 'Chile -- Social life and customs'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
434,29830,EL TESORO MISTERIOSO,"LE QUEUX, WILLIAM",FICTION / Action & Adventure,{'Detective and mystery stories'},FICTION,ACTION & ADVENTURE,FICTION OTHERS
435,50492,HISTORIA DE GIL BLAS DE SANTILLANA: NOVELA (VOL 1 DE 3),"LE SAGE, ALAIN RENÉ",FICTION / Literary,"{'Blas, Gil (Fictitious character) -- Fiction', 'Adventure and adventurers -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
436,52682,HISTORIA DE GIL BLAS DE SANTILLANA: NOVELA (VOL 2 DE 3),"LE SAGE, ALAIN RENÉ",FICTION / Literary,"{'Blas, Gil (Fictitious character) -- Fiction', 'Adventure and adventurers -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
437,55796,HISTORIA DE GIL BLAS DE SANTILLANA: NOVELA (VOL 3 DE 3),"LE SAGE, ALAIN RENÉ",FICTION / Literary,"{'Blas, Gil (Fictitious character) -- Fiction', 'Adventure and adventurers -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
438,27034,ENTREVISTAS (1998-2001),"LEBERT, MARIE",LITERARY COLLECTIONS / Interviews,"{'Internet', 'World Wide Web'}",LITERARY COLLECTIONS,INTERVIEWS,LITERARY COLLECTIONS
439,27048,LAS TECNOLOGÍAS Y EL LIBRO PARA TODOS,"LEBERT, MARIE",LITERARY CRITICISM / Books & Reading,"{'Electronic books', 'Internet', 'World Wide Web'}",LITERARY CRITICISM,BOOKS & READING,LITERARY CRITICISM
440,29803,UNA HISTORIA DEL EBOOK,"LEBERT, MARIE",COMPUTERS / Digital Media,{'Electronic books'},COMPUTERS,DIGITAL MEDIA,OTHERS
441,30716,EL INTERNET Y LOS IDIOMAS [ALREDEDOR DEL AÑO 2000],"LEBERT, MARIE",LANGUAGE ARTS & DISCIPLINES / Linguistics,{'World Wide Web'},LANGUAGE ARTS & DISCIPLINES,LINGUISTICS,OTHERS
442,31633,EL PROYECTO GUTENBERG (1971-2009),"LEBERT, MARIE",COMPUTERS / Digital Media,{'Project Gutenberg'},COMPUTERS,DIGITAL MEDIA,OTHERS
443,33461,BOOKNOLOGÍA: EL LIBRO DIGITAL (1971-2010),"LEBERT, MARIE",COMPUTERS / Digital Media,{'Electronic books'},COMPUTERS,DIGITAL MEDIA,OTHERS
444,34091,DEL LIBRO IMPRESO AL LIBRO DIGITAL,"LEBERT, MARIE",COMPUTERS / Digital Media,{'Electronic books'},COMPUTERS,DIGITAL MEDIA,OTHERS
445,36986,EL EBOOK TIENE 40 AÑOS (1971-2011),"LEBERT, MARIE",COMPUTERS / Digital Media,{'Electronic books'},COMPUTERS,DIGITAL MEDIA,OTHERS
446,42023,"LA WEB, UNA ENCICLOPEDIA MULTILINGÜE","LEBERT, MARIE",COMPUTERS / Internet,{'World Wide Web'},COMPUTERS,INTERNET,OTHERS
447,26845,INCERTIDUMBRE,"LECOMTE DU NOÜY, HERMINE OUDINOT",SCIENCE / Philosophy & Social Aspects,{'French fiction -- Translations into Spanish'},SCIENCE,PHILOSOPHY & SOCIAL ASPECTS,OTHERS
448,44305,EL MULATO PLÁCIDO O EL POETA MÁRTIR,"LEMOINE, JOAQUÍN",FICTION / Historical,{'Historical fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
449,61573,LA PERFECTA CASADA,"LEÓN, LUIS DE",RELIGION / Christian Living,{'Marriage -- Early works to 1800'},RELIGION,CHRISTIAN LIVING,RELIGION
450,57505,EL TRATADO DE LA PINTURA,"LEONARDO, DA VINCI",ART / Techniques,"{'Leonardo, da Vinci, 1452-1519', 'Alberti, Leon Battista, 1404-1472', 'Painting -- Early works to 1800'}",ART,TECHNIQUES,OTHERS
451,25054,ADRIANA ZUMARÁN (NOVELA),"LEUMANN, CARLOS ALBERTO",FICTION / Literary,{'Fiction'},FICTION,LITERARY,FICTION LITERARY
452,39579,"DESCRIPCIÓN COLONIAL, LIBRO PRIMERO (1/2)","LIZÁRRAGA, REGINALDO DE",HISTORY / Latin America,"{'America -- Early accounts to 1600', 'South America -- Description and travel'}",HISTORY,LATIN AMERICA,HISTORY
453,40724,"DESCRIPCIÓN COLONIAL, LIBRO SEGUNDO (2/2)","LIZÁRRAGA, REGINALDO DE",HISTORY / Latin America,"{'America -- Early accounts to 1600', 'South America -- Description and travel'}",HISTORY,LATIN AMERICA,HISTORY
454,31724,LA GRAN ALDEA; COSTUMBRES BONAERENSES,"LÓPEZ, LUCIO VICENTE",FICTION / Historical,"{'Buenos Aires (Argentina) -- Social life and customs -- 19th century -- Fiction', 'Argentine fiction -- 19th century'}",FICTION,HISTORICAL,FICTION HISTORICAL
455,18289,DIARIO DE UN VIAGE A LA COSTA DE LA MAR MAGALLANICA,"LOZANO, PEDRO",HISTORY / Expeditions & Discoveries,"{'Patagonia (Argentina and Chile) -- Description and travel', 'Argentina -- Discovery and exploration'}",HISTORY,EXPEDITIONS & DISCOVERIES,HISTORY
456,56451,"EL PAYADOR, VOL. I: HIJO DE LA PAMPA","LUGONES, LEOPOLDO",POETRY / General,"{'Hernández, José, 1834-1886. Martín Fierro', 'Gauchos -- Argentina', 'Folk songs, Spanish -- Argentina -- History and criticism'}",POETRY,GENERAL,POETRY
457,64668,EL IMPERIO JESUÍTICO,"LUGONES, LEOPOLDO",HISTORY / Latin America,"{'Indians of South America -- Missions -- Paraguay', 'Jesuits -- Missions -- Paraguay', 'Paraguay -- History -- To 1811', 'Guarani Indians -- Missions'}",HISTORY,LATIN AMERICA,HISTORY
458,65689,LAS FUERZAS EXTRAÑAS,"LUGONES, LEOPOLDO",FICTION / Horror,"{'Science fiction, Argentine', 'Argentine fiction -- 20th century', 'Short stories, Argentine'}",FICTION,HORROR,FICTION OTHERS
459,61739,LOS EXPLORADORES ESPAÑOLES DEL SIGLO XVI,"LUMMIS, CHARLES FLETCHER",HISTORY / Europe,"{'New Mexico -- History -- To 1848', 'Peru -- History -- Conquest, 1522-1548', 'America -- Discovery and exploration -- Spanish'}",HISTORY,EUROPE,HISTORY
460,14722,CONTESTACIONES Y CONSIDERACIONES: AL PUEBLO Y CONGRESO NORTE-AMERICANOS,"MABINI, APOLINARIO",POLITICAL SCIENCE / Political Ideologies,"{'Philippines -- History -- Philippine American War, 1899-1902'}",POLITICAL SCIENCE,POLITICAL IDEOLOGIES,POLITICAL SCIENCE
461,49437,PÁGINAS ESCOGIDAS,"MACHADO, ANTONIO",LITERARY COLLECTIONS / European,{'Spanish poetry'},LITERARY COLLECTIONS,EUROPEAN,LITERARY COLLECTIONS
462,68525,POESÍAS COMPLETAS,"MACHADO, ANTONIO",POETRY / European,{'Spanish poetry'},POETRY,EUROPEAN,POETRY
463,37590,CÓRDOBA,"MADRAZO, PEDRO D.",TRAVEL / Europe,{'Córdoba (Spain) -- Description and travel'},TRAVEL,EUROPE,TRAVEL
464,29610,LAS SOLTERONAS,"MANCEY, CLAUDE",FICTION / Literary,{'Single women -- Fiction'},FICTION,LITERARY,FICTION LITERARY
465,49333,COPLAS POR LA MUERTE DE SU PADRE,"MANRIQUE, JORGE",POETRY / European,{'Bereavement -- Poetry'},POETRY,EUROPEAN,POETRY
466,63600,UNA EXCURSIÓN A LOS INDIOS RANQUELES - TOMO 1,"MANSILLA, LUCIO V.",HISTORY / Latin America,"{'Ranquel Indians', 'Argentina -- Description and travel'}",HISTORY,LATIN AMERICA,HISTORY
467,63767,UNA EXCURSIÓN A LOS INDIOS RANQUELES - TOMO 2,"MANSILLA, LUCIO V.",HISTORY / Latin America,"{'Ranquel Indians', 'Argentina -- Description and travel'}",HISTORY,LATIN AMERICA,HISTORY
468,66902,LOS DESPOSADOS: HISTORIA MILANESA DEL SIGLO XVII - TOMO 1,"MANZONI, ALESSANDRO",FICTION / Historical,"{'Plague -- Fiction', 'Milan (Italy) -- Fiction', 'Italian fiction -- Translations into Spanish', 'Historical fiction', 'Italy -- History -- 1559-1789 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
469,67231,LOS DESPOSADOS: HISTORIA MILANESA DEL SIGLO XVII - TOMO 2,"MANZONI, ALESSANDRO",FICTION / Historical,"{'Plague -- Fiction', 'Milan (Italy) -- Fiction', 'Italian fiction -- Translations into Spanish', 'Historical fiction', 'Italy -- History -- 1559-1789 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
470,63359,SAN IGNACIO DE LOYOLA,"MARCOS, BENJAMÍN",BIOGRAPHY & AUTOBIOGRAPHY / Religious,"{'Ignatius, of Loyola, Saint, 1491-1556'}",BIOGRAPHY & AUTOBIOGRAPHY,RELIGIOUS,BIOGRAPHY & AUTOBIOGRAPHY
471,62211,NUEVAS INVESTIGACIONES SOBRE EL ORIGEN DEL NOMBRE AMÉRICA,"MARCOU, JULES",HISTORY / Expeditions & Discoveries,"{'Vespucci, Amerigo, 1451-1512', 'America -- Names'}",HISTORY,EXPEDITIONS & DISCOVERIES,HISTORY
472,18166,AMISTAD FUNESTA: NOVELA,"MARTÍ, JOSÉ",FICTION / Historical,"{'Fiction', 'Martí, José, 1853-1895'}",FICTION,HISTORICAL,FICTION HISTORICAL
473,19898,LA EDAD DE ORO: PUBLICACIÓN MENSUAL DE RECREO E INSTRUCCIÓN DEDICADA A LOS NIÑOS DE AMÉRICA.,"MARTÍ, JOSÉ",JUVENILE NONFICTION / General,"{""Children's literature, Cuban -- Periodicals""}",JUVENILE NONFICTION,GENERAL,OTHERS
474,43861,GRANOS DE ORO: PENSAMIENTOS SELECCIONADOS EN LAS OBRAS DE JOSÉ MARTÍ,"MARTÍ, JOSÉ",LITERARY COLLECTIONS / Essays,"{'Martí, José, 1853-1895 -- Selections'}",LITERARY COLLECTIONS,ESSAYS,LITERARY COLLECTIONS
475,16201,PARNASO FILIPINO: ANTOLOGÍA DE POETAS DEL ARCHIPELAGO MAGELLANICO,"MARTÍN DE LA CÁMARA, EDUARDO",POETRY / Anthologies (multiple authors),"{'Philippines -- Biography', 'Philippine poetry (Spanish)'}",POETRY,ANTHOLOGIES (MULTIPLE AUTHORS),POETRY
476,26545,ANTONIO AZORÍN: PEQUEÑO LIBRO EN QUE SE HABLA DE LA VIDA DE ESTE PEREGRINO SEÑOR,"MARTÍNEZ RUIZ, JOSÉ",BIOGRAPHY & AUTOBIOGRAPHY / Literary Figures,"{'Azorín, 1873-1967'}",BIOGRAPHY & AUTOBIOGRAPHY,LITERARY FIGURES,BIOGRAPHY & AUTOBIOGRAPHY
477,67939,EL CAPITAL: RESUMIDO Y ACOMPAÑADO DE UN ESTUDIO SOBRE EL SOCIALISMO CIENTÍFICO,"MARX, KARL",POLITICAL SCIENCE / Political Ideologies,"{'Socialism', 'Wages', 'Economics', 'Capital'}",POLITICAL SCIENCE,POLITICAL IDEOLOGIES,POLITICAL SCIENCE
478,73105,GANARÁS EL PAN...,"MATA, PEDRO",FICTION / Literary,{'Spanish fiction -- 20th century'},FICTION,LITERARY,FICTION LITERARY
479,74908,CUENTOS ESCOGIDOS,"MAUPASSANT, GUY DE",FICTION / Short Stories (single author),"{'French fiction -- Translations into Spanish', 'Short stories, French -- Translations into Spanish'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
480,58261,VIDA DE CERVANTES,"MAYANS Y SISCAR, GREGORIO",BIOGRAPHY & AUTOBIOGRAPHY / Literary Figures,"{'Valencia (Spain) -- Intellectual life', 'Cervantes Saavedra, Miguel de, 1547-1616'}",BIOGRAPHY & AUTOBIOGRAPHY,LITERARY FIGURES,BIOGRAPHY & AUTOBIOGRAPHY
481,70058,"ORÍGENES DE LA NOVELA,  TOMO I","MENÉNDEZ Y PELAYO, MARCELINO",LITERARY CRITICISM / European,{'Spanish fiction -- History and criticism'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
482,71733,ORÍGENES DE LA NOVELA  - TOMO II,"MENÉNDEZ Y PELAYO, MARCELINO",LITERARY CRITICISM / European,{'Spanish fiction -- History and criticism'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
483,26284,EL MAR,"MICHELET, JULES",SCIENCE / Earth Sciences,"{'Ocean', 'Natural history'}",SCIENCE,EARTH SCIENCES,OTHERS
484,52837,LIBRO INTITULADO EL CORTESANO. LIBRO DE MOTES DE DAMAS Y CABALLEROS,"MILÁN, LUIS",SOCIAL SCIENCE / Customs & Traditions,"{'Courtesy -- Early works to 1800', 'Courts and courtiers -- Early works to 1800'}",SOCIAL SCIENCE,CUSTOMS & TRADITIONS,SOCIAL SCIENCE
485,67092,EL PARAÍSO PERDIDO,"MILTON, JOHN",POETRY / European,"{'Milton, John, 1608-1674', 'Milton, John, 1608-1674 -- Adaptations'}",POETRY,EUROPEAN,POETRY
486,35407,RIMAS,"MITRE, BARTOLOMÉ",POETRY / European,{'Poetry'},POETRY,EUROPEAN,POETRY
487,44173,FILOSOFÍA AMERICANA: ENSAYOS,"MOLINA, ENRIQUE",PHILOSOPHY / General,"{'Philosophy, American', 'National characteristics, American'}",PHILOSOPHY,GENERAL,PHILOSOPHY
488,73044,POR LAS DOS AMÉRICAS : $B NOTAS Y REFLEXIONES,"MOLINA, ENRIQUE",TRAVEL / Essays & Travelogues,"{'South America -- Description and travel', 'America -- Description and travel', 'United States -- Description and travel'}",TRAVEL,ESSAYS & TRAVELOGUES,TRAVEL
489,58194,TIRSO DE MOLINA,"MOLINA, TIRSO DE",LITERARY CRITICISM / European,"{'Spanish drama -- Classical period, 1500-1700'}",LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
490,63464,NUESTRA PAMPA; LIBRO DE LECTURA,"MOLINS, W. JAIME (WENCESLAO JAIME)",HISTORY / Latin America,{'La Pampa (Argentina : Province) -- Description and travel'},HISTORY,LATIN AMERICA,HISTORY
491,68220,COMPENDIO DEL DERECHO PÚBLICO ROMANO,"MOMMSEN, THEODOR",LAW / Legal History,{'Constitutional law -- Rome'},LAW,LEGAL HISTORY,OTHERS
492,13516,EXPEDICIÓN DE CATALANES Y ARAGONESES AL ORIENTE,"MONCADA, FRANCISCO DE",HISTORY / Europe,"{'Byzantine Empire -- History -- Andronicus II Palaeologus, 1282-1328', 'Catalan Grand Company', 'Flor, Roger de, -1305'}",HISTORY,EUROPE,HISTORY
493,61700,"EL TRATADO DE PARÍS: CONFERENCIAS PRONUNCIADAS EN EL CÍRCULO DE LA UNIÓN MERCANTIL EN LOS DÍAS 22, 24 Y 27 DE FEBRERO DE 1904","MONTERO RÍOS, EUGENIO",HISTORY / Europe,{'Treaty of Peace between the United States and Spain (1898 December 10)'},HISTORY,EUROPE,HISTORY
494,63030,"TAUROMAQUIA COMPLETA, Ó SEA, EL ARTE DE TOREAR EN PLAZA","MONTES, FRANCISCO",SPORTS & RECREATION / General,{'Bullfights -- Spain'},SPORTS & RECREATION,GENERAL,OTHERS
495,30052,ESPLORACIÓN ARQUEOLÓGICA DE LA PROVINCIA DE CATAMARCA,"MORENO, FRANCISCO PASCASIO",SOCIAL SCIENCE / Archaeology,{'Catamarca (Argentina : Province) -- Antiquities'},SOCIAL SCIENCE,ARCHAEOLOGY,SOCIAL SCIENCE
496,18783,DIARIO DEL VIAJE AL RIO BERMEJO,"MORILLO, FRANCISCO",TRAVEL 	/ South America,"{'Gran Chaco -- Discovery and exploration', 'Bermejo River (Bolivia and Argentina) -- Discovery and exploration'}",TRAVEL,SOUTH AMERICA,TRAVEL
497,51130,"TRAGICOMEDIA DE LISANDRO Y ROSELIA: LLAMADA ELICIA, Y POR OTRO NOMBRE CUARTA OBRA Y TERCERA CELESTINA.","MUÑÓN, SANCHO DE, ACTIVE 1542",DRAMA / Renaissance,"{'Spanish drama -- Classical period, 1500-1700'}",DRAMA,RENAISSANCE,DRAMA
498,49013,LA VENGANZA DE DON MENDO,"MUÑOZ SECA, PEDRO",DRAMA / European,{'Spanish drama'},DRAMA,EUROPEAN,DRAMA
499,56251,COMPENDIO DE LA HISTORIA GENERAL DE AMÉRICA. TOMO I,"NAVARRO Y LAMARCA, CARLOS","HISTORY / Americas (North, Central, South, West Indies)","{'America -- History', 'Latin America -- History', 'Indians'}",HISTORY,"AMERICAS (NORTH, CENTRAL, SOUTH, WEST INDIES)",HISTORY
500,61465,APUNTES PARA UNA GRAMÁTICA VALENCIANA POPULAR,"NEBOT PÉREZ, JOSÉ",LANGUAGE ARTS & DISCIPLINES / Linguistics,"{'Catalan language -- Grammar', 'Catalan language -- Dialects -- Spain -- Valencia (Region)'}",LANGUAGE ARTS & DISCIPLINES,LINGUISTICS,OTHERS
501,61594,TRATADO DE ORTOGRAFÍA VALENCIANA CLÁSICA,"NEBOT PÉREZ, JOSÉ",LANGUAGE ARTS & DISCIPLINES / Grammar & Punctuation,"{'Catalan language -- Orthography and spelling', 'Catalan language -- Dialects -- Spain -- Valencia (Region)'}",LANGUAGE ARTS & DISCIPLINES,GRAMMAR & PUNCTUATION,OTHERS
502,15334,MINDANAO: SU HISTORIA Y GEOGRAFÍA,"NIETO AGUILAR, JOSÉ",HISTORY / Asia,{'Mindanao Island (Philippines)'},HISTORY,ASIA,HISTORY
503,52469,LA ANEXIÓN DE PUERTO-RICO A LOS ESTADOS UNIDOS DE AMERICA,"NIEVES, JUAN B.",HISTORY / Caribbean & West Indies,{'Puerto Rico -- Annexation to the United States'},HISTORY,CARIBBEAN & WEST INDIES,HISTORY
504,29105,EL PINTOR DE SALZBURGO,"NODIER, CHARLES",FICTION / Literary,"{'French fiction -- Translations into Spanish', 'Short stories, French -- Translations into Spanish'}",FICTION,LITERARY,FICTION LITERARY
505,26028,DESCRIPCION É HISTORIA DEL CASTILLO DE LA ALJAFERÍA: SITO  EXTRAMUROS DE LA CIUDAD DE ZARAGOZA,"NOUGUÉS SECALL, MARIANO",HISTORY / Europe,"{'Architecture, Islamic -- Spain -- Zaragoza', 'Aljafería (Zaragoza, Spain)', 'Palaces -- Spain -- Zaragoza'}",HISTORY,EUROPE,HISTORY
506,62356,DEFENSA OBLIGADA CONTRA ACUSACIONES GRATUITAS,"NOZALEDA, BERNARDINO",RELIGION / Christianity,"{'War -- Religious aspects', 'Spanish-American War, 1898 -- Religious aspects', 'Nozaleda, Bernardino 1844-1927', 'Spanish-American War, 1898 -- Personal narratives, Spanish'}",RELIGION,CHRISTIANITY,RELIGION
507,11071,NAUFRAGIOS DE ALVAR NÚÑEZ CABEZA DE VACA,"NÚÑEZ CABEZA DE VACA, ALVAR, ACTIVE 16TH CENTURY",BIOGRAPHY & AUTOBIOGRAPHY	 / Historical,"{'America -- Discovery and exploration -- Spanish', 'Southwestern States -- Description and travel', 'Núñez Cabeza de Vaca, Alvar, active 16th century', 'America -- Early accounts to 1600', 'Indians of North America -- Southwestern States', 'Explorers -- America -- Biography', 'Explorers -- Spain -- Biography'}",BIOGRAPHY & AUTOBIOGRAPHY,HISTORICAL,BIOGRAPHY & AUTOBIOGRAPHY
508,23035,QUILITO,"OCANTOS, CARLOS MARÍA",FICTION / Coming of Age,{'Fiction'},FICTION,COMING OF AGE,FICTION OTHERS
509,13904,UN ANTIGUO RENCOR,"OHNET, GEORGES",FICTION / Romance,{'Fiction'},FICTION,ROMANCE,FICTION ROMANCE
510,14236,EN EL FONDO DEL ABISMO: LA JUSTICIA INFALIBLE,"OHNET, GEORGES",FICTION / Psychological,{'Fiction'},FICTION,PSYCHOLOGICAL,FICTION OTHERS
511,13479,"DESCRIPCIÓN GEOGRAFICA, HISTÓRICA Y ESTADÍSTICA DE BOLIVIA, TOMO 1.","ORBIGNY, ALCIDE DESSALINES D'",HISTORY / South America,"{'Bolivia -- History, Local', 'Bolivia -- Description and travel'}",HISTORY,SOUTH AMERICA,HISTORY
512,57960,"HISTORIA DE AMÉRICA DESDE SUS TIEMPOS MÁS REMOTOS HASTA NUESTROS DÍAS, TOMO I","ORTEGA RUBIO, JUAN","HISTORY / Americas (North, Central, South, West Indies)",{'America -- History'},HISTORY,"AMERICAS (NORTH, CENTRAL, SOUTH, WEST INDIES)",HISTORY
513,62870,"HISTORIA DE AMÉRICA DESDE SUS TIEMPOS MÁS REMOTOS HASTA NUESTROS DÍAS, TOMO II","ORTEGA RUBIO, JUAN","HISTORY / Americas (North, Central, South, West Indies)",{'America -- History'},HISTORY,"AMERICAS (NORTH, CENTRAL, SOUTH, WEST INDIES)",HISTORY
514,47768,LA GENTE CURSI: NOVELA DE COSTUMBRES RIDÍCULAS,"ORTEGA Y FRÍAS, RAMÓN",FICTION / Satire,{'Spanish fiction -- 19th century'},FICTION,SATIRE,FICTION SATIRE
515,57448,MEDITACIONES DEL QUIJOTE,"ORTEGA Y GASSET, JOSÉ",PHILOSOPHY / Aesthetics,"{'Fiction', 'Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote', 'Aesthetics'}",PHILOSOPHY,AESTHETICS,PHILOSOPHY
516,57982,ESPAÑA INVERTEBRADA: BOSQUEJO DE ALGUNOS PENSAMIENTOS HISTÓRICOS,"ORTEGA Y GASSET, JOSÉ",POLITICAL SCIENCE / History & Theory,{'Spain -- Civilization -- Philosophy'},POLITICAL SCIENCE,HISTORY & THEORY,POLITICAL SCIENCE
517,66337,METAMORFÓSEOS O TRANSFORMACIONES (1 DE 4),OVID,"POETRY / Ancient, Classical & Medieval","{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY,"ANCIENT, CLASSICAL & MEDIEVAL",POETRY
518,66338,METAMORFÓSEOS O TRANSFORMACIONES (2 DE 4),OVID,"POETRY / Ancient, Classical & Medieval","{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY,"ANCIENT, CLASSICAL & MEDIEVAL",POETRY
519,66339,METAMORFÓSEOS O TRANSFORMACIONES (3 DE 4),OVID,"POETRY / Ancient, Classical & Medieval","{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY,"ANCIENT, CLASSICAL & MEDIEVAL",POETRY
520,66340,METAMORFÓSEOS O TRANSFORMACIONES (4 DE 4),OVID,"POETRY / Ancient, Classical & Medieval","{'Classical literature', 'Metamorphosis -- Mythology', 'Fables, Latin -- Translations into Spanish', 'Mythology, Classical'}",POETRY,"ANCIENT, CLASSICAL & MEDIEVAL",POETRY
521,67961,EL ARTE DE AMAR,OVID,POETRY / Love & Erotica,"{'Ovid, 43 B.C.-17 A.D. or 18 A.D. -- Translations into Spanish', 'Love poetry, Latin -- Translations into Spanish', 'Man-woman relationships -- Rome -- Poetry', 'Didactic poetry, Latin -- Translations into Spanish', 'Erotic poetry, Latin -- Translations into Spanish', 'Seduction -- Poetry'}",POETRY,LOVE & EROTICA,POETRY
522,68015,AMORES: ELEGÍAS AMATORIAS,OVID,POETRY / Love & Erotica,"{'Love poetry, Latin -- Translations into Spanish'}",POETRY,LOVE & EROTICA,POETRY
523,11529,"LA ESPUMA: OBRAS COMPLETAS DE D. ARMANDO PALACIO VALDÉS, TOMO 7.","PALACIO VALDÉS, ARMANDO",FICTION / Literary,"{'Satire', 'Madrid (Spain) -- Social life and customs -- Fiction', 'Spanish fiction'}",FICTION,LITERARY,FICTION LITERARY
524,24601,EL CUARTO PODER,"PALACIO VALDÉS, ARMANDO",FICTION / Political,{'Spanish fiction'},FICTION,POLITICAL,FICTION OTHERS
525,25777,EL IDILIO DE UN ENFERMO,"PALACIO VALDÉS, ARMANDO",FICTION / Psychological,{'Spanish fiction'},FICTION,PSYCHOLOGICAL,FICTION OTHERS
526,26655,TRISTÁN O EL PESIMISMO,"PALACIO VALDÉS, ARMANDO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
527,27738,HEATH'S MODERN LANGUAGE SERIES: JOSÉ,"PALACIO VALDÉS, ARMANDO",FICTION / Bildungsroman,{'Spanish language -- Textbooks for foreign speakers -- English'},FICTION,BILDUNGSROMAN,FICTION OTHERS
528,29831,RIVERITA,"PALACIO VALDÉS, ARMANDO",FICTION / Coming of Age,{'Spanish fiction'},FICTION,COMING OF AGE,FICTION OTHERS
529,30053,"LOS PURITANOS, Y OTROS CUENTOS","PALACIO VALDÉS, ARMANDO",FICTION / Short Stories,"{'Short stories, Spanish'}",FICTION,SHORT STORIES,FICTION OTHERS
530,30425,EL MAESTRANTE,"PALACIO VALDÉS, ARMANDO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
531,30535,EL ORIGEN DEL PENSAMIENTO,"PALACIO VALDÉS, ARMANDO",PHILOSOPHY / General,{'Spanish fiction'},PHILOSOPHY,GENERAL,PHILOSOPHY
532,31013,LA HERMANA SAN SULPICIO,"PALACIO VALDÉS, ARMANDO",FICTION / Romance,{'Spanish fiction'},FICTION,ROMANCE,FICTION ROMANCE
533,31637,LA FE,"PALACIO VALDÉS, ARMANDO",FICTION / Religious,{'Spanish fiction'},FICTION,RELIGIOUS,FICTION OTHERS
534,32235,AGUAS FUERTES,"PALACIO VALDÉS, ARMANDO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
535,32364,MARTA Y MARÍA: NOVELA DE COSTUMBRES,"PALACIO VALDÉS, ARMANDO",FICTION / Family Life,{'Spanish fiction'},FICTION,FAMILY LIFE,FICTION OTHERS
